associate,campaign,class,delta,delta_sem,flagged_below_2sem,flavour,nominal_sem,nominal_status,nominal_yield,relative_shift_percent,relative_shift_undefined,significance,trigger,tune,variation_sem,variation_status,variation_yield
Lambda_b,HF_SYS_MUR_UP,c8,-0.0013406839259810996,0.0018279593004243595,True,BEAUTY,0.0006574659741065797,PASS,0.0336299839259811,-3.9865731988808477,False,0.7334320439573576,B^{+},CLOSEPACKING,0.00170563,PASS,0.0322893
Lambda_b,HF_SYS_MUR_UP,c9,-0.0026855834000759984,0.0012068554861447128,False,BEAUTY,0.0005701809322816671,PASS,0.036198883400076,-7.418967514534881,False,2.225273390979948,B^{+},CLOSEPACKING,0.00106367,PASS,0.0335133
Lambda_b,HF_SYS_MUR_UP,c10,0.0023142286146667426,0.000933876785347109,False,BEAUTY,0.0003186126271591417,PASS,0.03814787138533326,6.066468535794885,False,2.4780877423851755,B^{+},CLOSEPACKING,0.000877845,PASS,0.0404621
Lambda_b,HF_SYS_MUR_UP,c11,0.001286592660580052,0.0012748266066464485,True,BEAUTY,0.0005760996477291917,PASS,0.039242507339419946,3.278568949358753,False,1.0092295327633263,B^{+},CLOSEPACKING,0.00113723,PASS,0.0405291
Lambda_b,HF_SYS_MUR_UP,MB,-0.0004467381301376666,0.0004651637722084678,True,BEAUTY,0.00022178538321136336,PASS,0.033295038130137664,-1.3417558748289666,False,0.9603889142455756,B^{+},CLOSEPACKING,0.000408887,PASS,0.0328483
Lambda_b,HF_SYS_MUR_UP,c1,-0.00039144150172791894,0.0017848198700136603,True,BEAUTY,0.0006586339240394317,PASS,0.02331134150172792,-1.6791890835579064,False,0.21931709093137955,B^{+},JUNCTIONS,0.00165885,PASS,0.0229199
Lambda_b,HF_SYS_MUR_UP,c2,-0.004373787950707447,0.002765457300364413,True,BEAUTY,0.0009425105134898106,PASS,0.025650387950707447,-17.051546975088993,False,1.5815785512692964,B^{+},JUNCTIONS,0.00259989,PASS,0.0212766
Lambda_b,HF_SYS_MUR_UP,c3,-0.0017567772259387757,0.002852582882383576,True,BEAUTY,0.0006119069442879285,PASS,0.025244877225938777,-6.958945413819285,False,0.6158549281032067,B^{+},JUNCTIONS,0.00278618,PASS,0.0234881
Lambda_b,HF_SYS_MUR_UP,c4,-0.0022135840237533025,0.004058159683174236,True,BEAUTY,0.0008038933427643372,PASS,0.026972884023753304,-8.206701299734725,False,0.5454649882140339,B^{+},JUNCTIONS,0.00397774,PASS,0.0247593
Lambda_b,HF_SYS_MUR_UP,c5,0.0022693104183657622,0.002703204707717434,True,BEAUTY,0.0007537927642433957,PASS,0.028787589581634236,7.8829469620253505,False,0.8394889265644817,B^{+},JUNCTIONS,0.00259598,PASS,0.0310569
Lambda_b,HF_SYS_MUR_UP,c6,-5.0403484914290225e-05,0.002086954203046554,True,BEAUTY,0.000515677445709698,PASS,0.03097330348491429,-0.16273202804744255,False,0.02415169668826981,B^{+},JUNCTIONS,0.00202224,PASS,0.0309229
Lambda_b,HF_SYS_MUR_UP,c7,0.0009997630577216407,0.001306505908613328,True,BEAUTY,0.0005578993898917058,PASS,0.03356533694227836,2.9785580864000063,False,0.765218933286531,B^{+},JUNCTIONS,0.0011814,PASS,0.0345651
Lambda_b,HF_SYS_MUR_UP,c8,0.0003116914599008286,0.0014101934176643815,True,BEAUTY,0.00030565533910590975,PASS,0.03509540854009917,0.8881260337650648,False,0.22102745339505583,B^{+},JUNCTIONS,0.00137667,PASS,0.0354071
Lambda_b,HF_SYS_MUR_UP,c9,0.0026495024911989407,0.0021138578850589643,True,BEAUTY,0.0007443198558589969,PASS,0.03871299750880106,6.843961102719053,False,1.2533966970655812,B^{+},JUNCTIONS,0.00197848,PASS,0.0413625
Lambda_b,HF_SYS_MUR_UP,c10,0.0011343428375672968,0.0017127736965563847,True,BEAUTY,0.0005709769659236898,PASS,0.0415365571624327,2.7309505531027525,False,0.6622841300330269,B^{+},JUNCTIONS,0.0016148,PASS,0.0426709
Lambda_b,HF_SYS_MUR_UP,c11,0.0019480910566861548,0.0017167014198161987,True,BEAUTY,0.00038752477688394654,PASS,0.043640508943313845,4.463951277966527,False,1.1347873510203832,B^{+},JUNCTIONS,0.00167239,PASS,0.0455886
Lambda_b,HF_SYS_MUR_UP,MB,0.0010915043911697217,0.0007076343594129218,True,BEAUTY,0.00030652287193737467,PASS,0.03653049560883028,2.9879265883977753,False,1.5424694641386152,B^{+},JUNCTIONS,0.000637801,PASS,0.037622
Lambda_b,HF_SYS_MUR_UP,c1,0.0022617663277656706,0.002623720740297657,True,BEAUTY,0.0006938236236019105,PASS,0.02125393367223433,10.641636332574015,False,0.8620453743522555,B^{+},MONASH,0.00253032,PASS,0.0235157
Lambda_b,HF_SYS_MUR_UP,c2,-0.0009121976908274612,0.001770508938155413,True,BEAUTY,0.0008398286001251731,PASS,0.01982039769082746,-4.602317799352788,False,0.5152177835249029,B^{+},MONASH,0.00155865,PASS,0.0189082
Lambda_b,HF_SYS_MUR_UP,c3,0.002481357647188563,0.0015884552617617346,True,BEAUTY,0.0004961851042892566,PASS,0.019533242352811436,12.70325531404375,False,1.5621199456612473,B^{+},MONASH,0.00150897,PASS,0.0220146
Lambda_b,HF_SYS_MUR_UP,c4,0.008360095108199114,0.0030905022116013616,False,BEAUTY,0.0006547440701624621,PASS,0.020021404891800886,41.75578663624509,False,2.7050927440907033,B^{+},MONASH,0.00302035,PASS,0.0283815
Lambda_b,HF_SYS_MUR_UP,c5,-0.002205248918536483,0.0009791597071762987,False,BEAUTY,0.0004017165301024778,PASS,0.01901404891853648,-11.597997501661112,False,2.2521851158438504,B^{+},MONASH,0.00089296,PASS,0.0168088
Lambda_b,HF_SYS_MUR_UP,c6,0.002482517464517678,0.0013563629389882297,True,BEAUTY,0.0005025423299193692,PASS,0.018871782535482322,13.15465277246652,False,1.8302752111241671,B^{+},MONASH,0.00125983,PASS,0.0213543
Lambda_b,HF_SYS_MUR_UP,c7,0.000978004780645917,0.0006566998988570187,True,BEAUTY,0.00023577003259493898,PASS,0.019446695219354083,5.029156726190524,False,1.4892720135150426,B^{+},MONASH,0.000612917,PASS,0.0204247
Lambda_b,HF_SYS_MUR_UP,c8,-0.0007452522809583174,0.001516055306835958,True,BEAUTY,0.0002814032858469685,PASS,0.019799152280958316,-3.7640615637622936,False,0.4915732807358301,B^{+},MONASH,0.00148971,PASS,0.0190539
Lambda_b,HF_SYS_MUR_UP,c9,0.0006214018157347477,0.0007808845187347053,True,BEAUTY,0.00020835787991706082,PASS,0.019462698184265253,3.1927834971880933,False,0.7957665965021652,B^{+},MONASH,0.000752574,PASS,0.0200841
Lambda_b,HF_SYS_MUR_UP,c10,0.00013471816410325424,0.0009638502671032079,True,BEAUTY,0.00011308801061971646,PASS,0.019260081835896746,0.6994682849798067,False,0.1397708427348797,B^{+},MONASH,0.000957193,PASS,0.0193948
Lambda_b,HF_SYS_MUR_UP,c11,-0.0005616709972237448,0.0008377633692416778,True,BEAUTY,0.0003098588606562151,PASS,0.019109570997223744,-2.939213011664913,False,0.6704411028762873,B^{+},MONASH,0.000778354,PASS,0.0185479
Lambda_b,HF_SYS_MUR_UP,MB,0.00045176094500332456,0.0002422797999434694,True,BEAUTY,9.650098256830112e-05,PASS,0.019420239054996676,2.3262378167641042,False,1.8646248886978316,B^{+},MONASH,0.000222232,PASS,0.019872
D-,HF_SYS_MUR_UP,c1,0.002000489147297446,0.001234974619754356,True,CHARM,0.00023349736923018277,PASS,0.17961051085270255,1.1137929165727025,False,1.6198625585482525,D^{+},CLOSEPACKING,0.0012127,PASS,0.181611
D-,HF_SYS_MUR_UP,c2,-0.0017107582525792975,0.0012009170596783256,True,CHARM,0.0005345850234774958,PASS,0.1782937582525793,-0.9595166254534594,False,1.4245432178618036,D^{+},CLOSEPACKING,0.00107537,PASS,0.176583
D-,HF_SYS_MUR_UP,c3,-0.0003411002394262119,0.0011233236509400374,True,CHARM,0.00024103103360616213,PASS,0.1759331002394262,-0.19388065063482132,False,0.30365268205718543,D^{+},CLOSEPACKING,0.00109716,PASS,0.175592
D-,HF_SYS_MUR_UP,c4,-0.001379261963161793,0.0008822436824053714,True,CHARM,0.0003446413537217927,PASS,0.1737752619631618,-0.7937044361666274,False,1.5633571434610203,D^{+},CLOSEPACKING,0.000812143,PASS,0.172396
D-,HF_SYS_MUR_UP,c5,-0.0023510832849340246,0.0011452138920561798,False,CHARM,0.00023903401109144176,PASS,0.17244208328493402,-1.3634045936740518,False,2.0529643425061503,D^{+},CLOSEPACKING,0.00111999,PASS,0.170091
D-,HF_SYS_MUR_UP,c6,0.0004036773857158671,0.0012725502762698992,True,CHARM,0.00037037191312867763,PASS,0.16971132261428412,0.23786119835583128,False,0.3172192040216491,D^{+},CLOSEPACKING,0.00121746,PASS,0.170115
D-,HF_SYS_MUR_UP,c7,6.516017248620054e-05,0.0010558636708725378,True,CHARM,0.00032798614996434097,PASS,0.1689968398275138,0.03855703606807447,False,0.061712675872590536,D^{+},CLOSEPACKING,0.00100363,PASS,0.169062
D-,HF_SYS_MUR_UP,c8,-0.001682219736102969,0.0010826810499343816,True,CHARM,0.0003120391454401431,PASS,0.16868321973610298,-0.99726560753033,False,1.5537537451172012,D^{+},CLOSEPACKING,0.00103674,PASS,0.167001
D-,HF_SYS_MUR_UP,c9,-0.0016047606433377826,0.0015198940694946801,True,CHARM,0.0004588092875968174,PASS,0.1700757606433378,-0.9435563523382332,False,1.0558371636197765,D^{+},CLOSEPACKING,0.00144899,PASS,0.168471
D-,HF_SYS_MUR_UP,c10,0.00046073345545802336,0.0016389842267318588,True,CHARM,0.0005017302118428087,PASS,0.17345426654454196,0.26562244021810205,False,0.281109145496005,D^{+},CLOSEPACKING,0.0015603,PASS,0.173915
D-,HF_SYS_MUR_UP,c11,-0.0011050311626424891,0.002494071996964877,True,CHARM,0.0005044227643003137,PASS,0.17969203116264248,-0.6149583570805683,False,0.44306305671497853,D^{+},CLOSEPACKING,0.00244253,PASS,0.178587
D-,HF_SYS_MUR_UP,MB,-0.0005831968719929859,0.00035485261805585493,True,CHARM,9.871019771074541e-05,PASS,0.17347719687199298,-0.3361807099196564,False,1.6434904022638177,D^{+},CLOSEPACKING,0.000340847,PASS,0.172894
D-,HF_SYS_MUR_UP,c1,-0.0005398639341085976,0.0010862415734894306,True,CHARM,0.0004281097214229009,PASS,0.1801638639341086,-0.2996516184322302,False,0.4970017234512067,D^{+},JUNCTIONS,0.00099832,PASS,0.179624
D-,HF_SYS_MUR_UP,c2,-0.0011942752351647157,0.0012956267198862758,True,CHARM,0.0002491254599258585,PASS,0.17884927523516472,-0.6677551438742992,False,0.9217741629082361,D^{+},JUNCTIONS,0.00127145,PASS,0.177655
D-,HF_SYS_MUR_UP,c3,-0.001001864281841125,0.0009223272355999573,True,CHARM,0.0003504337849130123,PASS,0.17665086428184112,-0.5671437192872607,False,1.0862351703074562,D^{+},JUNCTIONS,0.000853161,PASS,0.175649
D-,HF_SYS_MUR_UP,c4,-0.0004946895711180066,0.0017181008260288078,True,CHARM,0.000518231957718618,PASS,0.174327689571118,-0.2837699348480123,False,0.2879281376410397,D^{+},JUNCTIONS,0.00163808,PASS,0.173833
D-,HF_SYS_MUR_UP,c5,-9.266447467060068e-05,0.0014085781814519543,True,CHARM,0.00021293797491874072,PASS,0.1724606644746706,-0.05373078838172421,False,0.06578582281821423,D^{+},JUNCTIONS,0.00139239,PASS,0.172368
D-,HF_SYS_MUR_UP,c6,-0.0007615901285112914,0.0010231804676426094,True,CHARM,0.00043830481876925404,PASS,0.1718275901285113,-0.44322924388434465,False,0.7443360703180566,D^{+},JUNCTIONS,0.000924547,PASS,0.171066
D-,HF_SYS_MUR_UP,c7,0.0017280462258540408,0.0012782140174031579,True,CHARM,0.00037571001022852735,PASS,0.16994595377414595,1.0168210466196637,False,1.3519224498607596,D^{+},JUNCTIONS,0.00122175,PASS,0.171674
D-,HF_SYS_MUR_UP,c8,-0.0017301593434770612,0.00091206224896706,True,CHARM,0.00043987146716950327,PASS,0.17049315934347706,-1.0147969280054612,False,1.8969750644065386,D^{+},JUNCTIONS,0.000798981,PASS,0.168763
D-,HF_SYS_MUR_UP,c9,0.0020328629515338204,0.0009428863184630066,False,CHARM,0.00048518824672566253,PASS,0.16943013704846618,1.199823707250093,False,2.1560000518912803,D^{+},JUNCTIONS,0.000808472,PASS,0.171463
D-,HF_SYS_MUR_UP,c10,0.00029323077487650173,0.0013466585309372403,True,CHARM,0.0006300860047216141,PASS,0.1730157692251235,0.16948210916830228,False,0.21774694040100911,D^{+},JUNCTIONS,0.00119016,PASS,0.173309
D-,HF_SYS_MUR_UP,c11,0.0015924734074419244,0.0017758664737521589,True,CHARM,0.0007016416665199743,PASS,0.17949352659255807,0.8872038104509277,False,0.896730374146458,D^{+},JUNCTIONS,0.00163138,PASS,0.181086
D-,HF_SYS_MUR_UP,MB,-0.0001227657882597044,0.00039610639822640077,True,CHARM,0.00012988801596333668,PASS,0.1739737657882597,-0.07056569000703268,False,0.3099313437232986,D^{+},JUNCTIONS,0.000374205,PASS,0.173851
D-,HF_SYS_MUR_UP,c1,-0.0018525636751938745,0.0009786293068243122,True,CHARM,0.00033590570038395234,PASS,0.18888156367519388,-0.980807040744112,False,1.893018799125801,D^{+},MONASH,0.000919175,PASS,0.187029
D-,HF_SYS_MUR_UP,c2,-0.0013101673012717308,0.0013798083001115315,True,CHARM,0.0004754397427189635,PASS,0.18785416730127172,-0.6974385078029948,False,0.9495284969410812,D^{+},MONASH,0.00129531,PASS,0.186544
D-,HF_SYS_MUR_UP,c3,-0.0023846358040167936,0.0007340054054250103,False,CHARM,0.00033778390473368275,PASS,0.18851263580401678,-1.2649739864100835,False,3.2487986960205295,D^{+},MONASH,0.000651664,PASS,0.186128
D-,HF_SYS_MUR_UP,c4,0.0020894869212525202,0.0008468233552874083,False,CHARM,0.0002484985820809129,PASS,0.1903615130787475,1.0976414756632844,False,2.4674413007224594,D^{+},MONASH,0.000809542,PASS,0.192451
D-,HF_SYS_MUR_UP,c5,0.00037669378541035914,0.0012369977495441831,True,CHARM,0.0003809421189332759,PASS,0.19222730621458964,0.19596268232040018,False,0.30452261174215206,D^{+},MONASH,0.00117688,PASS,0.192604
D-,HF_SYS_MUR_UP,c6,-0.0007444352649440822,0.0014066336560501365,True,CHARM,0.0004642616139990186,PASS,0.1930014352649441,-0.38571488544743376,False,0.5292318022835282,D^{+},MONASH,0.00132781,PASS,0.192257
D-,HF_SYS_MUR_UP,c7,0.0010091353138342307,0.0011061214659026201,True,CHARM,0.00032758578621570504,PASS,0.19487486468616577,0.5178375956588257,False,0.9123187144829104,D^{+},MONASH,0.0010565,PASS,0.195884
D-,HF_SYS_MUR_UP,c8,0.00019697454472911158,0.0011295763842481695,True,CHARM,0.00040954048572902765,PASS,0.19728302545527088,0.09984363544433313,False,0.17437912785350512,D^{+},MONASH,0.00105272,PASS,0.19748
D-,HF_SYS_MUR_UP,c9,0.002065273171013904,0.0013306671868435877,True,CHARM,0.0005516993148828696,PASS,0.20004772682898608,1.0323902219491026,False,1.5520583895307736,D^{+},MONASH,0.00121091,PASS,0.202113
D-,HF_SYS_MUR_UP,c10,-0.0003487774547208111,0.002661577952411346,True,CHARM,0.0007727843880165889,PASS,0.2042507774547208,-0.17075942577409753,False,0.1310416080073193,D^{+},MONASH,0.00254692,PASS,0.203902
D-,HF_SYS_MUR_UP,c11,0.0012979660498602108,0.0023637771332468147,True,CHARM,0.0005633715470810793,PASS,0.2086940339501398,0.6219468881272929,False,0.5491067798246119,D^{+},MONASH,0.00229566,PASS,0.209992
D-,HF_SYS_MUR_UP,MB,-0.00015995697424164845,0.00027142493388676055,True,CHARM,0.00012214958755326323,PASS,0.19344595697424166,-0.08268819712936547,False,0.5893230660539944,D^{+},MONASH,0.000242386,PASS,0.193286
Lambda_c(+)-bar,HF_SYS_MUR_UP,c1,-0.00013431056851412326,0.0002885211633514471,True,CHARM,9.350564207935501e-05,PASS,0.019081810568514122,-0.7038670048205068,False,0.4655137493346366,D^{+},CLOSEPACKING,0.000272949,PASS,0.0189475
Lambda_c(+)-bar,HF_SYS_MUR_UP,c2,-0.0005158574648076418,0.00046869029594151485,True,CHARM,0.00010346296499590948,PASS,0.01850815746480764,-2.787189733978218,False,1.100636111467545,D^{+},CLOSEPACKING,0.000457128,PASS,0.0179923
Lambda_c(+)-bar,HF_SYS_MUR_UP,c3,-0.0004393200906418933,0.00022266415431435868,True,CHARM,6.544246875331439e-05,PASS,0.018675020090641894,-2.352447753788698,False,1.973016680635799,D^{+},CLOSEPACKING,0.00021283,PASS,0.0182357
Lambda_c(+)-bar,HF_SYS_MUR_UP,c4,0.0006411552597344883,0.0007166907887723997,True,CHARM,0.00010497612676320432,PASS,0.01916284474026551,3.3458250506370524,False,0.8946051348486086,D^{+},CLOSEPACKING,0.000708961,PASS,0.019804
Lambda_c(+)-bar,HF_SYS_MUR_UP,c5,-0.0002503616272859985,0.0004817564222684111,True,CHARM,0.00010856650450695932,PASS,0.020208661627286,-1.2388827716723056,False,0.5196850850625697,D^{+},CLOSEPACKING,0.000469364,PASS,0.0199583
Lambda_c(+)-bar,HF_SYS_MUR_UP,c6,-0.00036071492576024086,0.0003954346565868701,True,CHARM,9.801422654378224e-05,PASS,0.02116651492576024,-1.7041772206025316,False,0.9121985636607904,D^{+},CLOSEPACKING,0.000383095,PASS,0.0208058
Lambda_c(+)-bar,HF_SYS_MUR_UP,c7,8.370008873389775e-05,0.0006290869783911389,True,CHARM,0.00011843930011737374,PASS,0.0216860999112661,0.3859619252718415,False,0.1330501053255893,D^{+},CLOSEPACKING,0.000617837,PASS,0.0217698
Lambda_c(+)-bar,HF_SYS_MUR_UP,c8,0.00043429794970289634,0.0005081910186394326,True,CHARM,0.00013017790212161267,PASS,0.022934102050297105,1.8936775843694744,False,0.8545958778760625,D^{+},CLOSEPACKING,0.000491235,PASS,0.0233684
Lambda_c(+)-bar,HF_SYS_MUR_UP,c9,-0.0006331317967946497,0.000473118510470891,True,CHARM,0.00014698856593012454,PASS,0.023677731796794648,-2.673954592560928,False,1.3382097355787217,D^{+},CLOSEPACKING,0.000449706,PASS,0.0230446
Lambda_c(+)-bar,HF_SYS_MUR_UP,c10,0.001202674471475703,0.0006458182380723026,True,CHARM,0.00017206776557744102,PASS,0.023826225528524297,5.0476919646206,False,1.8622491601747821,D^{+},CLOSEPACKING,0.000622474,PASS,0.0250289
Lambda_c(+)-bar,HF_SYS_MUR_UP,c11,0.001712872508530014,0.0013740955961325072,True,CHARM,0.00027542211823081754,PASS,0.023714227491469987,7.222974094965289,False,1.2465453738087942,D^{+},CLOSEPACKING,0.00134621,PASS,0.0254271
Lambda_c(+)-bar,HF_SYS_MUR_UP,MB,1.529573274247978e-05,0.00014490583447765052,True,CHARM,3.961016405752752e-05,PASS,0.02075770426725752,0.07368701541146212,False,0.10555636215489245,D^{+},CLOSEPACKING,0.000139387,PASS,0.020773
Lambda_c(+)-bar,HF_SYS_MUR_UP,c1,0.00045742898923295874,0.00037085948182898786,True,CHARM,0.0001641501064680293,PASS,0.02105697101076704,2.172339929608404,False,1.2334294029022295,D^{+},JUNCTIONS,0.000332553,PASS,0.0215144
Lambda_c(+)-bar,HF_SYS_MUR_UP,c2,0.0005611576020404969,0.0006073579350895738,True,CHARM,0.00014797530260239692,PASS,0.020303442397959504,2.7638544786715245,False,0.9239322804891597,D^{+},JUNCTIONS,0.000589056,PASS,0.0208646
Lambda_c(+)-bar,HF_SYS_MUR_UP,c3,-0.00024724742927701923,0.0003860687876122605,True,CHARM,0.00015761856992245772,PASS,0.020723647429277018,-1.1930690778290514,False,0.6404232541205497,D^{+},JUNCTIONS,0.000352428,PASS,0.0204764
Lambda_c(+)-bar,HF_SYS_MUR_UP,c4,0.0004955543909348423,0.0008217949867429776,True,CHARM,0.00013004039278197686,PASS,0.02192634560906516,2.2600865633074845,False,0.6030146191313169,D^{+},JUNCTIONS,0.000811441,PASS,0.0224219
Lambda_c(+)-bar,HF_SYS_MUR_UP,c5,2.249734931036168e-05,0.0005702852910897737,True,CHARM,0.00010731572030391429,PASS,0.02302580265068964,0.09770495149139945,False,0.03944928908717053,D^{+},JUNCTIONS,0.000560097,PASS,0.0230483
Lambda_c(+)-bar,HF_SYS_MUR_UP,c6,2.79763334470641e-05,0.00045279133406294156,True,CHARM,0.00015095240196332866,PASS,0.024178323666552936,0.11570832549390155,False,0.061786371209956,D^{+},JUNCTIONS,0.000426888,PASS,0.0242063
Lambda_c(+)-bar,HF_SYS_MUR_UP,c7,0.00028203889880044214,0.0006076780230418252,True,CHARM,0.00011057528475668086,PASS,0.02539926110119956,1.1104216680819978,False,0.4641255535104813,D^{+},JUNCTIONS,0.000597533,PASS,0.0256813
Lambda_c(+)-bar,HF_SYS_MUR_UP,c8,0.00038538951399526636,0.00037628765838326137,True,CHARM,0.00018834403566494475,PASS,0.026458710486004733,1.4565695263157936,False,1.0241885573688798,D^{+},JUNCTIONS,0.000325759,PASS,0.0268441
Lambda_c(+)-bar,HF_SYS_MUR_UP,c9,0.0010027310159133503,0.000592043795574482,True,CHARM,9.939922674869792e-05,PASS,0.027858768984086648,3.5993371296704657,False,1.6936770951891544,D^{+},JUNCTIONS,0.00058364,PASS,0.0288615
Lambda_c(+)-bar,HF_SYS_MUR_UP,c10,-0.00011407516957555666,0.00078311270217239,True,CHARM,0.00025838845224727524,PASS,0.029223175169575556,-0.390358572994221,False,0.1456689046916325,D^{+},JUNCTIONS,0.000739257,PASS,0.0291091
Lambda_c(+)-bar,HF_SYS_MUR_UP,c11,0.0005921418957598422,0.0013382887873636194,True,CHARM,0.0003597837100025329,PASS,0.028907758104240157,2.0483840138159572,False,0.4424619718486474,D^{+},JUNCTIONS,0.00128902,PASS,0.0294999
Lambda_c(+)-bar,HF_SYS_MUR_UP,MB,0.0003095756271086353,0.00016151667798958624,True,CHARM,2.9563631792993432e-05,PASS,0.024020824372891363,1.288780194646467,False,1.916679013969041,D^{+},JUNCTIONS,0.000158788,PASS,0.0243304
Lambda_c(+)-bar,HF_SYS_MUR_UP,c1,0.00010250965844901122,0.0003497907641326083,True,CHARM,7.986184300699585e-05,PASS,0.02076729034155099,0.4936111392631272,False,0.2930599345674806,D^{+},MONASH,0.000340552,PASS,0.0208698
Lambda_c(+)-bar,HF_SYS_MUR_UP,c2,-1.5870684662685347e-05,0.00046946318171474735,True,CHARM,0.00014982393530318824,PASS,0.018778770684662684,-0.08451397021237136,False,0.03380602628882749,D^{+},MONASH,0.000444914,PASS,0.0187629
Lambda_c(+)-bar,HF_SYS_MUR_UP,c3,3.0362409716943456e-05,0.00032931935789300376,True,CHARM,7.458537952615321e-05,PASS,0.018277437590283056,0.16611961915867904,False,0.09219746422197336,D^{+},MONASH,0.000320762,PASS,0.0183078
Lambda_c(+)-bar,HF_SYS_MUR_UP,c4,-0.0007505107001684296,0.0005186133338488618,True,CHARM,0.000157075693631545,PASS,0.01803591070016843,-4.161202129712368,False,1.4471488702354673,D^{+},MONASH,0.000494254,PASS,0.0172854
Lambda_c(+)-bar,HF_SYS_MUR_UP,c5,0.00042139499828439467,0.00038049727892059353,True,CHARM,9.732375694544452e-05,PASS,0.018294705001715605,2.303371375733459,False,1.1074849194186647,D^{+},MONASH,0.00036784,PASS,0.0187161
Lambda_c(+)-bar,HF_SYS_MUR_UP,c6,0.0003876341694724651,0.00042676796045114623,True,CHARM,0.00011302918775091287,PASS,0.018419365830527536,2.10449248382925,False,0.9083019471815272,D^{+},MONASH,0.000411528,PASS,0.018807
Lambda_c(+)-bar,HF_SYS_MUR_UP,c7,-0.0003333970403031905,0.00029618645645212196,True,CHARM,0.00010789308638492427,PASS,0.01845899704030319,-1.8061492700565192,False,1.1256322935788374,D^{+},MONASH,0.000275836,PASS,0.0181256
Lambda_c(+)-bar,HF_SYS_MUR_UP,c8,-0.00033658103292414504,0.00043070703630925585,True,CHARM,0.00013134334494866,PASS,0.019037681032924143,-1.7679728552130647,False,0.7814616538617991,D^{+},MONASH,0.000410192,PASS,0.0187011
Lambda_c(+)-bar,HF_SYS_MUR_UP,c9,-0.000963563669759266,0.0002945354093972888,False,CHARM,0.0001628198814298443,PASS,0.019351963669759265,-4.979151915549522,False,3.271469707941118,D^{+},MONASH,0.00024544,PASS,0.0183884
Lambda_c(+)-bar,HF_SYS_MUR_UP,c10,-0.00026246402025142945,0.0005765985839477867,True,CHARM,0.00017086994589333968,PASS,0.01974566402025143,-1.3292235702088453,False,0.45519366082105506,D^{+},MONASH,0.000550699,PASS,0.0194832
Lambda_c(+)-bar,HF_SYS_MUR_UP,c11,0.0004890870880950304,0.0013599772173798117,True,CHARM,0.0002991400055026667,PASS,0.02009161291190497,2.4342848443254126,False,0.35962888337006543,D^{+},MONASH,0.00132667,PASS,0.0205807
Lambda_c(+)-bar,HF_SYS_MUR_UP,MB,-9.488297796575798e-05,0.00018245322401648316,True,CHARM,5.392579855698928e-05,PASS,0.018930082977965758,-0.5012285370127532,False,0.5200400183511478,D^{+},MONASH,0.000174302,PASS,0.0188352
B-,HF_SYS_PTHAT_1,c1,0.001405693602693589,0.005088810184508737,True,BEAUTY,0.001676701366212794,PASS,0.10639730639730641,1.3211740506328984,False,0.27623227271726025,B^{+},CLOSEPACKING,0.00480465,PASS,0.107803
B-,HF_SYS_PTHAT_1,c2,0.0041718000973749725,0.006926889583484114,True,BEAUTY,0.0023781473802480624,PASS,0.10475919990262503,3.982275639039542,False,0.6022616712877679,B^{+},CLOSEPACKING,0.00650586,PASS,0.108931
B-,HF_SYS_PTHAT_1,c3,-0.008820767910734884,0.004679400507803562,True,BEAUTY,0.001218349191460408,PASS,0.09907656791073488,-8.902980893203871,False,1.8850209329218575,B^{+},CLOSEPACKING,0.00451801,PASS,0.0902558
B-,HF_SYS_PTHAT_1,c4,-0.0035265049106697754,0.007924628084889362,True,BEAUTY,0.0014279735206638936,PASS,0.09831320491066978,-3.587010426395986,False,0.4450057306025624,B^{+},CLOSEPACKING,0.00779491,PASS,0.0947867
B-,HF_SYS_PTHAT_1,c5,-0.0022324167155853836,0.006647394086653599,True,BEAUTY,0.0009439562184642044,PASS,0.09090761671558538,-2.4556982090617865,False,0.33583336364358934,B^{+},CLOSEPACKING,0.00658003,PASS,0.0886752
B-,HF_SYS_PTHAT_1,c6,0.0006024760171306071,0.004422175407330487,True,BEAUTY,0.0009386431404418554,PASS,0.09100642398286939,0.6620148235293964,False,0.13623973760333058,B^{+},CLOSEPACKING,0.00432141,PASS,0.0916089
B-,HF_SYS_PTHAT_1,c7,-0.0034348909702189845,0.0038068741416292665,True,BEAUTY,0.0007056083206039759,PASS,0.08820359097021899,-3.8942756552607243,False,0.9022864540378315,B^{+},CLOSEPACKING,0.00374091,PASS,0.0847687
B-,HF_SYS_PTHAT_1,c8,-0.0005987131101266585,0.0021188322634436204,True,BEAUTY,0.0006376721733066418,PASS,0.08418081311012666,-0.7112227691878108,False,0.2825674879773651,B^{+},CLOSEPACKING,0.0020206,PASS,0.0835821
B-,HF_SYS_PTHAT_1,c9,0.00010809089181840204,0.0013805084501151436,True,BEAUTY,0.00044012480041383283,PASS,0.0815644091081816,0.13252212944378408,False,0.07829788496360637,B^{+},CLOSEPACKING,0.00130847,PASS,0.0816725
B-,HF_SYS_PTHAT_1,c10,-0.0004875983307618126,0.002480852254487239,True,BEAUTY,0.0005315865646293326,PASS,0.07840849833076181,-0.6218692375728286,False,0.19654468736696012,B^{+},CLOSEPACKING,0.00242323,PASS,0.0779209
B-,HF_SYS_PTHAT_1,c11,0.0015636210181630694,0.0030434854907970764,True,BEAUTY,0.0009018735103063632,PASS,0.07794947898183693,2.005941590100185,False,0.5137599712208792,B^{+},CLOSEPACKING,0.00290679,PASS,0.0795131
