tune,flavour,trigger,associate,context,activity_id,bin_index,dphi_low,dphi_high,value,stat_error,status
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,0.0001675464685374803,8.9488027800880102e-06,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,0.00017852112804866895,1.6783522065303895e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,0.00017339962027678092,1.0117052879503546e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,0.00016242496076559226,8.2710102503599473e-06,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,0.00017486290821160607,1.3299460249832231e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,0.00017852112804866895,9.6337656384723192e-06,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,27,0.06283209999999984,0.12566394999999986,0.00016096167283076711,1.2924657202562596e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,28,0.12566394999999986,0.18849579999999966,0.00017339962027678092,1.1625301463750328e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,29,0.18849579999999966,0.2513276499999997,0.00017486290821160607,1.1454839184973794e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,30,0.2513276499999997,0.3141594999999997,0.00016974140043971803,1.3034172919806381e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,31,0.3141594999999997,0.3769913499999997,0.00016242496076559226,1.0842848698311135e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,32,0.3769913499999997,0.43982319999999975,0.00017266797630936836,1.4869125859862047e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,33,0.43982319999999975,0.50265505,0.00018583756772279475,1.1727639385402164e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,34,0.50265505,0.5654868999999998,0.00017413126424419351,1.0087178740894968e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,35,0.5654868999999998,0.62831875,0.00019973880310363373,1.0347711088542366e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,36,0.62831875,0.6911505999999998,0.00017852112804866895,1.3260056280544641e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,37,0.6911505999999998,0.7539824499999996,0.00019095907549468278,1.3712898043181199e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,38,0.7539824499999996,0.8168142999999999,0.00019388565136433311,1.2671943640975939e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,39,0.8168142999999999,0.8796461499999997,0.00021437168245188527,1.0906336456297112e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,40,0.8796461499999997,0.9424779999999999,0.00023778428940908776,9.6692188632037055e-06,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,41,0.9424779999999999,1.0053098499999993,0.00027290319984489152,1.1000166412794736e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,42,1.0053098499999993,1.0681416999999995,0.00026192854033370283,1.0961358830131435e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,43,1.0681416999999995,1.1309735499999998,0.00029338923093244365,1.1043390443170593e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,44,1.1309735499999998,1.1938053999999996,0.0003387511569120235,1.6068054666372838e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,45,1.1938053999999996,1.2566372499999998,0.00039216116653314169,1.4414092826083698e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0.00045874076756768624,1.8978378451835039e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,47,1.3194690999999996,1.3823009499999999,0.00055165955142908363,2.4537471531972033e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,48,1.3823009499999999,1.4451327999999997,0.00063506696371411751,2.2243586134727749e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,49,1.4451327999999997,1.50796465,0.00068262382159593499,1.889373941922833e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,50,1.50796465,1.5707964999999997,0.00088309426866698131,1.3437751357677861e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,51,1.5707964999999997,1.63362835,0.0010323496380191472,2.1217025112195811e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,52,1.63362835,1.6964601999999998,0.0011391696572613835,2.9480695406980605e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,53,1.6964601999999998,1.75929205,0.0014098779252040372,3.2773326304913143e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,54,1.75929205,1.8221238999999998,0.0016410774189064118,2.4740538215710982e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,55,1.8221238999999998,1.88495575,0.0018744718445110242,3.3549617845102499e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,56,1.88495575,1.9477875999999994,0.0020573828363641684,3.1017658656649232e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,57,1.9477875999999994,2.0106194499999996,0.0023610150828403884,4.3753341069421457e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,58,2.0106194499999996,2.0734512999999994,0.0025856297808360498,4.2235907250742744e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,59,2.0734512999999994,2.1362831499999997,0.0029938871146522679,3.921156783416739e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,60,2.1362831499999997,2.1991149999999995,0.0031658234469942237,6.3712435610034469e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,61,2.1991149999999995,2.2619468499999997,0.0034533595261873667,3.4974594894688646e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,62,2.2619468499999997,2.3247786999999995,0.0037299209458693211,4.8974795880723809e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,63,2.3247786999999995,2.3876105499999998,0.004105254301151974,5.5180142879014708e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,64,2.3876105499999998,2.4504423999999996,0.0042962133766466567,6.00930065978862e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,65,2.4504423999999996,2.51327425,0.004623258230080079,5.2923802261520516e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,66,2.51327425,2.5761061,0.0048705538910655301,2.4737481994257841e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,67,2.5761061,2.6389379499999994,0.0052063784721079033,8.0853776259543535e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.00527076314124021,6.719953427815353e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,69,2.7017697999999997,2.76460165,0.0054229450864620261,3.951869593845254e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,70,2.76460165,2.8274335,0.0055831751153253804,8.3261604959422957e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,71,2.8274335,2.8902653499999995,0.0058165695409299932,7.1681206454172897e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.0059555818947383829,5.226372799105627e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0060528905424042552,7.0277610850962184e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.0062072674195283095,7.5662723759305548e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0060960575364815972,6.6997890703241898e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,76,3.1415927499999996,3.2044246,0.0062006826238215958,4.7980387428800045e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,77,3.2044246,3.267256449999999,0.0061809282367014566,6.9349954887981352e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.0060916676726771217,6.1482639907125639e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.005863394754844398,5.0524573456240135e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,80,3.3929201499999997,3.455752,0.0059263161360418792,6.1825620232383368e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,81,3.455752,3.5185838499999993,0.0056497547163599253,8.6133174864003021e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0054463576934192289,6.7914837974538514e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0051661380539002114,5.8248715323376984e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0049781055542751787,5.8487069671112511e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.0049261588325888858,4.9911911192596856e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0045888709636116871,8.0614341324279615e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0042874336490377057,3.8431906271507355e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0039450242722886188,4.509772457105978e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.0037013868311402305,4.8396211373720334e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,90,4.021238649999999,4.084070499999999,0.0034628708977637304,5.069228464838125e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,91,4.084070499999999,4.1469023499999995,0.0031702133107986991,3.1732480310779851e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,92,4.1469023499999995,4.2097342,0.0028599962686157664,5.9377991304470738e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,93,4.2097342,4.27256605,0.0026097740317606649,1.8823192524817553e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,94,4.27256605,4.3353979,0.0023756479621886398,4.4479210253095999e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,95,4.3353979,4.398229749999999,0.0020961599666370354,2.6872635640749159e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,96,4.398229749999999,4.461061599999999,0.001869350336739136,4.3273829469615854e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,97,4.461061599999999,4.523893449999999,0.001656441942222076,4.1051871367227881e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,98,4.523893449999999,4.5867252999999995,0.0013908551820513103,2.7185915935089826e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,99,4.5867252999999995,4.64955715,0.0012306251531879558,4.2043618841347792e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os,integrated_0_100,100,4.64955715,4.712389,0.0010447875854651611,3.2504964858330296e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,1,-1.570796,-1.50796415,0.00070676807252055009,2.4730178126059393e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,2,-1.50796415,-1.4451323,0.00056775571871216029,2.4365838079914699e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,3,-1.4451323,-1.38230045,0.0004894698141990145,3.0876309686950394e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,4,-1.38230045,-1.3194686,0.00038777130272866622,2.268149145650624e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,5,-1.3194686,-1.2566367500000002,0.00029777909473691912,2.2960800893565304e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,6,-1.2566367500000002,-1.1938049000000002,0.00023046784973496196,2.4569312364304403e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,7,-1.1938049000000002,-1.1309730500000001,0.00016461989266782997,2.5323114007914628e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,8,-1.1309730500000001,-1.0681412000000001,0.00012876933826461371,1.6101779716032896e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,9,-1.0681412000000001,-1.00530935,0.00010974659511188667,1.4626675603623901e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,10,-1.00530935,-0.9424775000000001,0.00010316179940517346,1.170388229107762e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,6.4384669132306867e-05,1.6230723976582394e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,7.2432752773845171e-05,1.1276382549538706e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,8.7065632122096767e-05,1.698465517134352e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,5.4141653588530745e-05,1.4441739251524839e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,4.7556857881817562e-05,8.8110895618706804e-06,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,6.5847957067131989e-05,1.2474300456081965e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,2.7070826794265373e-05,2.0799520706044931e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,3.5118910435803731e-05,1.804274278591287e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,3.7313842338041467e-05,1.6620053151867551e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,3.0729046631328258e-05,1.4990139938777514e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,2.6339182826852785e-05,1.621373563398495e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,3.4387266468391143e-05,2.6134770780758969e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,1.5364523315664129e-05,1.9919132151088029e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,2.9265758696503245e-06,1.2018955766283113e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,2.7802470761677933e-05,1.2184917772088235e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,2.1217675054964751e-05,1.0257681441341243e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,27,0.06283209999999984,0.12566394999999986,1.5364523315664156e-05,2.2218255277424274e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,28,0.12566394999999986,0.18849579999999966,1.9754387120139602e-05,1.5553559156091459e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,29,0.18849579999999966,0.2513276499999997,3.1460690598740846e-05,1.2305957105362789e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,30,0.2513276499999997,0.3141594999999997,1.390123538083898e-05,2.2323366669999755e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,31,0.3141594999999997,0.3769913499999997,5.8531517393006218e-06,1.578024385393056e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,32,0.3769913499999997,0.43982319999999975,1.9022743152727041e-05,1.7253599507022861e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,33,0.43982319999999975,0.50265505,4.0240418207691792e-05,1.0759056326022129e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,34,0.50265505,0.5654868999999998,1.8291099185314453e-05,1.6534860589119574e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,35,0.5654868999999998,0.62831875,5.048343375146786e-05,1.1858816468526361e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,36,0.62831875,0.6911505999999998,1.4632879348251541e-05,1.6568707343154675e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,37,0.6911505999999998,0.7539824499999996,3.2923978533565994e-05,1.804691121962357e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,38,0.7539824499999996,0.8168142999999999,3.0729046631328285e-05,2.284020379129469e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,39,0.8168142999999999,0.8796461499999997,5.4873297555943333e-05,1.3858056115509012e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,40,0.8796461499999997,0.9424779999999999,7.6090972610908084e-05,1.355494658046277e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,41,0.9424779999999999,1.0053098499999993,0.00013608577793873948,1.9271591452563689e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,42,1.0053098499999993,1.0681416999999995,8.487070021985903e-05,1.7689001059341867e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,43,1.0681416999999995,1.1309735499999998,0.00013681742190615201,1.4972352083065488e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,44,1.1309735499999998,1.1938053999999996,0.00016535153663524259,2.2985304419297246e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,45,1.1938053999999996,1.2566372499999998,0.00020778688674517209,1.8643663550779926e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0.00029558416283468139,1.6349047515162295e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,47,1.3194690999999996,1.3823009499999999,0.00038338143892419074,2.5529435420781068e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,48,1.3823009499999999,1.4451327999999997,0.00047630022278558813,2.1902941135343307e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,49,1.4451327999999997,1.50796465,0.00053410009621118173,2.0644558258076547e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,50,1.50796465,1.5707964999999997,0.0007192060199665639,2.0219025700596616e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,51,1.5707964999999997,1.63362835,0.00087211960915579262,2.2925386747903527e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,52,1.63362835,1.6964601999999998,0.00097820798443061649,3.0147054242791016e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,53,1.6964601999999998,1.75929205,0.0012430631006339695,3.6496340847995394e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,54,1.75929205,1.8221238999999998,0.001486700541782358,2.3017447813836336e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,55,1.8221238999999998,1.88495575,0.00169448742852753,3.3261044213655061e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,56,1.88495575,1.9477875999999994,0.0018898363678266882,3.5206959684246711e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,57,1.9477875999999994,2.0106194499999996,0.0022051749177815095,4.7419805555658441e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,58,2.0106194499999996,2.0734512999999994,0.002412230160559269,3.9994899775154019e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,59,2.0734512999999994,2.1362831499999997,0.0028307305099192631,4.3176689855347808e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,60,2.1362831499999997,2.1991149999999995,0.0030004719103589811,6.2285987855764126e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,61,2.1991149999999995,2.2619468499999997,0.0032880079895521242,3.6739572239997529e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,62,2.2619468499999997,2.3247786999999995,0.0035733491368430295,4.9047670269765363e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,63,2.3247786999999995,2.3876105499999998,0.0039399027645167315,5.5424043614892246e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,64,2.3876105499999998,2.4504423999999996,0.0041308618400114142,5.9536669851902991e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,65,2.4504423999999996,2.51327425,0.0044396155942595219,5.6522318613067643e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,66,2.51327425,2.5761061,0.0047052023544302875,3.0961820565627054e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,67,2.5761061,2.6389379499999994,0.0050329788518311226,8.3659782285123066e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.005092242013191541,6.7707274999426572e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,69,2.7017697999999997,2.76460165,0.0052773479369469228,4.190781301554479e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,70,2.76460165,2.8274335,0.0054214817985272007,8.8255652783588185e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,71,2.8274335,2.8902653499999995,0.0056665825276104144,6.8916040093026923e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.005779987342559364,5.1805743376090884e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0058970503773453763,7.4251323317633345e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.0060243564276751651,7.5725213942533676e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0059285110679441165,6.9052966245152712e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,76,3.1415927499999996,3.2044246,0.0060338677992515279,4.6723482487869597e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,77,3.2044246,3.267256449999999,0.0060199665638706896,7.1903514558121988e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.0059087566808239773,6.5936667065339218e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.0056987748621765682,5.2885253348740139e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,80,3.3929201499999997,3.455752,0.0057938885779402023,6.0470993764936222e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,81,3.455752,3.5185838499999993,0.0054792816719527945,8.6908237786585048e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0052758846490120982,6.4345707630693931e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0050081029569390943,6.0377628087855036e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0048339716926949008,6.2662946158483908e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.0047571490761165805,5.0458260242657939e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0044315675106179828,8.6934377544588073e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0041067175890867995,3.9088904590858968e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0037723562959792504,4.6969624365675362e-05,available_central_sem_only
MONASH,charm,lambdacplus,dminus,os_minus_ss,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.0035309137867330998,4.9123155125173459e-05,available_central_sem_only
