tune,flavour,trigger,os_associate,ss_associate,quantity,activity_id,percentile_low,percentile_high,nch_low,nch_high,estimator,n_os,n_ss,n_trigger,value,status
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,13,15,block_07,,,,0.15732519422863492,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,13,15,block_08,,,,0.15740428876164816,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,13,15,block_09,,,,0.151431469792606,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,13,15,block_10,,,,0.15125203069856022,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,13,15,central,,,,0.153873688449406,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_30_40,30.0,40.0,13,15,central,,,,0.00088431931113537858,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_01,,,143126.0,0.025348294509732687,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_02,,,142941.0,0.025332130039666716,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_03,,,143578.0,0.02423769658304197,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_04,,,143905.0,0.024808033077377434,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_05,,,143554.0,0.02487565654736197,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_06,,,142841.0,0.024999824980222757,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_07,,,143536.0,0.025059915282577196,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_08,,,144036.0,0.024278652559082445,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_09,,,143424.0,0.02517012494422133,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,block_10,,,143100.0,0.024919636617749822,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,central,38457,2746,1434041,0.024902356348249454,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_40_50,40.0,50.0,10,12,central,,,,0.0001215764291477514,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_01,,,,0.1492451355465054,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_02,,,,0.14891429511432802,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_03,,,,0.1430744562759528,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_04,,,,0.14395161290322583,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_05,,,,0.1452216348108988,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_06,,,,0.1465205974068603,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_07,,,,0.14605920331343647,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_08,,,,0.1407696642782385,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_09,,,,0.14803575822193069,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,block_10,,,,0.14654393030327936,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_40_50,40.0,50.0,10,12,central,,,,0.1458192969346547,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_40_50,40.0,50.0,10,12,central,,,,0.00084445173100412309,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_01,,,120401.0,0.02401142847650767,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_02,,,120470.0,0.023781854403585954,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_03,,,120558.0,0.02315897742165597,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_04,,,120066.0,0.023878533473256375,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_05,,,120529.0,0.023488123190269564,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_06,,,120270.0,0.023688367839028845,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_07,,,120571.0,0.0236955818563336,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_08,,,120825.0,0.02349679288226774,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_09,,,120408.0,0.02342037073948575,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,block_10,,,120696.0,0.024259296082720226,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,central,30081,1542,1204794,0.023687866971449062,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_50_60,50.0,60.0,8,9,central,,,,0.00010023060255366919,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_01,,,,0.14078402727051376,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_02,,,,0.13860667634252533,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_03,,,,0.13452828370434614,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_04,,,,0.1375785786266136,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_05,,,,0.13495733422319686,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_06,,,,0.13819363601086532,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_07,,,,0.13740861869949977,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_08,,,,0.13718952353339128,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_09,,,,0.135557371532952,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,block_10,,,,0.1413604982378217,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_50_60,50.0,60.0,8,9,central,,,,0.13760830886288353,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_50_60,50.0,60.0,8,9,central,,,,0.0007183275412600685,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_01,,,145014.0,0.022535755168466495,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_02,,,144384.0,0.022045378989361705,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_03,,,145328.0,0.022204943300671572,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_04,,,144568.0,0.022141829450500805,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_05,,,144256.0,0.022418478260869568,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_06,,,145509.0,0.0224384745960731,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_07,,,145333.0,0.022823446842767985,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_08,,,144978.0,0.021789512891611143,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_09,,,144588.0,0.022539906492931635,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,block_10,,,144947.0,0.02175277860183377,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,central,33423,1157,1448905,0.022269230901956996,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_60_70,60.0,70.0,6,7,central,,,,0.00010902087964239183,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_01,,,,0.1300437723836053,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_02,,,,0.12587993356007277,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_03,,,,0.12869905080960353,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_04,,,,0.12722069870036962,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_05,,,,0.12929276776076437,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_06,,,,0.12861419680138664,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_07,,,,0.131967376168689,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_08,,,,0.1261329606707926,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_09,,,,0.13099401101330438,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,block_10,,,,0.12447199084126163,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_60_70,60.0,70.0,6,7,central,,,,0.1283248488705059,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_60_70,60.0,70.0,6,7,central,,,,0.00075537280912211765,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_01,,,81965.0,0.021057768559751115,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_02,,,81931.0,0.020810193943684323,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_03,,,81499.0,0.02157081681983828,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_04,,,81961.0,0.02164444064860117,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_05,,,81010.0,0.02081224540180226,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_06,,,81659.0,0.022324544753180905,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_07,,,81737.0,0.020125524548246208,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_08,,,82233.0,0.021280994248051265,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_09,,,81877.0,0.019810203109542363,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,block_10,,,81840.0,0.020393450635386116,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,central,17553,395,817712,0.020982937758037064,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_70_80,70.0,80.0,5,5,central,,,,0.00024024223405196742,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_01,,,,0.11792839573654003,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_02,,,,0.1176348834000276,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_03,,,,0.12166931967610213,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_04,,,,0.1225138121546962,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_05,,,,0.1193374858437146,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_06,,,,0.12644794340015258,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_07,,,,0.11598392441655507,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_08,,,,0.12151090126371339,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_09,,,,0.11150065305561288,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,block_10,,,,0.1174111853675694,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_70_80,70.0,80.0,5,5,central,,,,0.1191933366214893,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_70_80,70.0,80.0,5,5,central,,,,0.0012989734139746494,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_01,,,164708.0,0.02021152585181047,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_02,,,163551.0,0.020770279606972746,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_03,,,164587.0,0.020475493204202035,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_04,,,164169.0,0.020089054571813186,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_05,,,164416.0,0.020223092643051773,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_06,,,164562.0,0.020575831601463288,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_07,,,163862.0,0.019937508391207233,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_08,,,164991.0,0.020685976810856353,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_09,,,164006.0,0.020743143543528898,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,block_10,,,164743.0,0.020195091748966575,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,central,34163,649,1643595,0.020390668017364375,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_80_90,80.0,90.0,3,4,central,,,,9.3795280013574697e-05,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_01,,,,0.113703121797937,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_02,,,,0.11657915508425129,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_03,,,,0.11543467835856687,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_04,,,,0.11244076233336736,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_05,,,,0.1132300357568534,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_06,,,,0.11607020430549848,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_07,,,,0.11174197079043677,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_08,,,,0.1169917389366881,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_09,,,,0.11573396836196632,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,block_10,,,,0.11350687455221589,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_80_90,80.0,90.0,3,4,central,,,,0.11454057656487639,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_80_90,80.0,90.0,3,4,central,,,,0.00058172246612550962,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_01,,,129666.0,0.020151774559252236,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_02,,,130079.0,0.020810430584490964,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_03,,,129522.0,0.02089992433717824,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_04,,,128917.0,0.021517720704018865,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_05,,,129312.0,0.0216530561742143,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_06,,,129954.0,0.021107468796651124,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_07,,,129488.0,0.020774125787717784,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_08,,,129524.0,0.020868719310706888,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_09,,,129564.0,0.020846840171652628,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,129317.0,0.021946070508904476,available_derived_no_component_counts
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,27639,363,1295343,0.02105697101076704,available_count_backed
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0001641501064680293,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_01,,,,0.1106734434561626,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_02,,,,0.11700886103306678,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_03,,,,0.11685732786531405,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_04,,,,0.12015419933295794,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_05,,,,0.12030592076995786,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_06,,,,0.1162288135593221,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_07,,,,0.11445347402459258,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_08,,,,0.11552763174765995,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_09,,,,0.11551620904969642,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_10,,,,0.12221695878730462,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,central,,,,0.11687677290529368,available_derived
JUNCTIONS,charm,dplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0010513365262833797,available_derived
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_01,,,165045.0,0.16939622527189552,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_01,,,1255.0,0.17211155378486057,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_02,,,164514.0,0.16866041795835005,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_02,,,1296.0,0.21141975308641975,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_03,,,164460.0,0.16917183509668005,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_03,,,1317.0,0.17539863325740318,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_04,,,164521.0,0.16906656293117595,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_04,,,1249.0,0.16573258606885505,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_05,,,164458.0,0.16842598110155785,available_derived_no_component_counts
