semantic_id,center_status,uncertainty_status,reason_codes
ffbfc985ee71f6d7f5920c3755e1f06302e5150cdd4df120c655bf0a63fbe3cc,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
bb29297f5d37b7ca17ba266c012448faac1c5a04d698c836792a425ba7a32129,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
1583533d92f33b3beac7e91bc60413446820022186d36db6a917d80667162cda,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
96ed36c2244b5efe357bd66b6aff5cd01bd3458cb8651b361d372984d63b62fb,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
4ed72253706b017aa288d39beb7f26853c8a820ae1fb276c4094816f26c8a8e3,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
d0d8a809ac11abf9a104f102627e27709fd48c6591ab27137a9f2ed5f02310d2,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
a61364fabf54770ea22e0a73da9c774f9997dd6d468ee96fa756d989c31a4353,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
ef2fca5a804d94a8cdb024307af0ffca99c6941cab28d76e9faf52fb5c34048e,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
35bcc1f73478922c863608ae8e603821c4fe13a2d5b7d4be1af65b18d36acf44,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
0e41d701c2b5d0ca8e4220561c577030c22c60b41d7043a8dffd689f14ee76b6,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
dab1f69def52e963577cae597cc3181965db0f3ca1d21ec1767d5ebb7dc2887b,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
