flavour,trigger,associate,tune,class,nominal_yield,combined_percent,combined_absolute,source,abs_delta_percent,sem_percent,contribution_percent,quoted_arm,dropped
BEAUTY,B^{+},B-,CLOSEPACKING,c9,0.081564409108181593,10.638606528336144,0.0086773165521818081,S1a_mur,6.288906110235108,3.1008128705330074,6.288906110235108,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,CLOSEPACKING,c9,0.081564409108181593,10.638606528336144,0.0086773165521818081,S1b_muf,2.4928653490538779,1.9475876676505044,2.4928653490538779,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,CLOSEPACKING,c9,0.081564409108181593,10.638606528336144,0.0086773165521818081,S2_pdf,0.10518177322246733,2.1815415317986986,2.1815415317986986,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,CLOSEPACKING,c9,0.081564409108181593,10.638606528336144,0.0086773165521818081,S3_pthat,8.2106778741398951,1.3133747409428225,8.2106778741398951,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,CLOSEPACKING,c9,0.081564409108181593,10.638606528336144,0.0086773165521818081,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,CLOSEPACKING,c10,0.078408498330761814,8.8662422975267816,0.0069518874438575838,S1a_mur,2.9471316482687802,3.3457519830640337,3.3457519830640337,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,CLOSEPACKING,c10,0.078408498330761814,8.8662422975267816,0.0069518874438575838,S1b_muf,5.0421851628385577,4.2505565703368831,5.0421851628385577,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,CLOSEPACKING,c10,0.078408498330761814,8.8662422975267816,0.0069518874438575838,S2_pdf,2.0960716832361834,2.007103307506811,2.0960716832361834,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,CLOSEPACKING,c10,0.078408498330761814,8.8662422975267816,0.0069518874438575838,S3_pthat,6.4801670449091651,2.4825780116933651,6.4801670449091651,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,CLOSEPACKING,c10,0.078408498330761814,8.8662422975267816,0.0069518874438575838,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,CLOSEPACKING,c11,0.077949478981836934,10.283664651558555,0.0080160630161292303,S1a_mur,6.0896122465027984,2.2699085358958104,6.0896122465027984,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,CLOSEPACKING,c11,0.077949478981836934,10.283664651558555,0.0080160630161292303,S1b_muf,4.1153848108600588,2.6437911112373951,4.1153848108600588,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,CLOSEPACKING,c11,0.077949478981836934,10.283664651558555,0.0080160630161292303,S2_pdf,3.3658710951080009,1.9246487216856307,3.3658710951080009,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,CLOSEPACKING,c11,0.077949478981836934,10.283664651558555,0.0080160630161292303,S3_pthat,7.1926343721546413,1.6427499036029281,7.1926343721546413,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,CLOSEPACKING,c11,0.077949478981836934,10.283664651558555,0.0080160630161292303,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,CLOSEPACKING,MB,0.085496682182826605,6.3009695626654993,0.0053871199214287615,S1a_mur,0.9707017816184923,1.4664487506192281,1.4664487506192281,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,CLOSEPACKING,MB,0.085496682182826605,6.3009695626654993,0.0053871199214287615,S1b_muf,3.3176934411416914,1.1794396223819776,3.3176934411416914,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,CLOSEPACKING,MB,0.085496682182826605,6.3009695626654993,0.0053871199214287615,S2_pdf,0.30642380047729184,0.61538006399396528,0.61538006399396528,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,CLOSEPACKING,MB,0.085496682182826605,6.3009695626654993,0.0053871199214287615,S3_pthat,5.1521505919421422,0.69138140155507954,5.1521505919421422,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,CLOSEPACKING,MB,0.085496682182826605,6.3009695626654993,0.0053871199214287615,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c1,0.10889098334904176,10.684837669304899,0.01163482480735494,S1a_mur,6.9463817080207555,7.0864491363312387,7.0864491363312387,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c1,0.10889098334904176,10.684837669304899,0.01163482480735494,S1b_muf,4.5247241777265073,7.5500248838011963,7.5500248838011963,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c1,0.10889098334904176,10.684837669304899,0.01163482480735494,S2_pdf,4.1996283900750297,4.5910381476089031,4.5910381476089031,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c1,0.10889098334904176,10.684837669304899,0.01163482480735494,S3_pthat,2.6072100403923981,2.6353593515059597,2.6353593515059597,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c1,0.10889098334904176,10.684837669304899,0.01163482480735494,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c2,0.10684618895481515,19.085728865562118,0.020392373927102199,S1a_mur,7.4861715079026006,6.4923876698006335,7.4861715079026006,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c2,0.10684618895481515,19.085728865562118,0.020392373927102199,S1b_muf,15.486571123451519,6.4694345708967305,15.486571123451519,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c2,0.10684618895481515,19.085728865562118,0.020392373927102199,S2_pdf,0.698023067065351,5.0360702722024024,5.0360702722024024,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c2,0.10684618895481515,19.085728865562118,0.020392373927102199,S3_pthat,8.2697277659120072,6.0714745807220973,8.2697277659120072,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,JUNCTIONS,c2,0.10684618895481515,19.085728865562118,0.020392373927102199,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c3,0.10105618279054607,6.5060527590963266,0.0065747685686817492,S1a_mur,3.0298168057663579,4.3484066693902532,4.3484066693902532,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c3,0.10105618279054607,6.5060527590963266,0.0065747685686817492,S1b_muf,1.0022318095599747,3.6735715287064434,3.6735715287064434,HF_SYS_MUF_DOWN,yes
BEAUTY,B^{+},B-,JUNCTIONS,c3,0.10105618279054607,6.5060527590963266,0.0065747685686817492,S2_pdf,2.8022206373293241,3.8906883406375075,3.8906883406375075,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,JUNCTIONS,c3,0.10105618279054607,6.5060527590963266,0.0065747685686817492,S3_pthat,2.1748468512898742,2.8779552077429282,2.8779552077429282,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,JUNCTIONS,c3,0.10105618279054607,6.5060527590963266,0.0065747685686817492,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c4,0.10080847105959789,18.973593137721881,0.019126989147206216,S1a_mur,1.3129144073811401,5.5790736096215214,5.5790736096215214,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c4,0.10080847105959789,18.973593137721881,0.019126989147206216,S1b_muf,10.297121809794167,3.6571502201850699,10.297121809794167,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c4,0.10080847105959789,18.973593137721881,0.019126989147206216,S2_pdf,4.5943846699787327,5.1077093318687643,5.1077093318687643,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c4,0.10080847105959789,18.973593137721881,0.019126989147206216,S3_pthat,14.92784166075233,7.8007813653727398,14.92784166075233,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,JUNCTIONS,c4,0.10080847105959789,18.973593137721881,0.019126989147206216,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c5,0.096913012545766897,10.268380792479801,0.009951397165663069,S1a_mur,5.8691679319605967,4.346052470091057,5.8691679319605967,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c5,0.096913012545766897,10.268380792479801,0.009951397165663069,S1b_muf,3.4725084458370743,4.5554370824718715,4.5554370824718715,HF_SYS_MUF_UP,yes
BEAUTY,B^{+},B-,JUNCTIONS,c5,0.096913012545766897,10.268380792479801,0.009951397165663069,S2_pdf,5.7072960590868451,4.8160118288600131,5.7072960590868451,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,JUNCTIONS,c5,0.096913012545766897,10.268380792479801,0.009951397165663069,S3_pthat,6.198329095792289,2.6927789469748515,6.198329095792289,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c5,0.096913012545766897,10.268380792479801,0.009951397165663069,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c6,0.093404390390591077,9.1039275109745184,0.0085034679932270603,S1a_mur,3.4363583938472355,3.7764549782726387,3.7764549782726387,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c6,0.093404390390591077,9.1039275109745184,0.0085034679932270603,S1b_muf,3.3208391987122035,5.6246344538409128,5.6246344538409128,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c6,0.093404390390591077,9.1039275109745184,0.0085034679932270603,S2_pdf,2.544195600071558,2.6753562061463265,2.6753562061463265,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c6,0.093404390390591077,9.1039275109745184,0.0085034679932270603,S3_pthat,6.0813954963334051,5.5783223873035288,6.0813954963334051,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,JUNCTIONS,c6,0.093404390390591077,9.1039275109745184,0.0085034679932270603,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c7,0.089009903117011444,8.6170816476343752,0.0076700560260731313,S1a_mur,3.7208254374321204,1.4921603597344475,3.7208254374321204,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c7,0.089009903117011444,8.6170816476343752,0.0076700560260731313,S1b_muf,3.1423434753227988,2.3911060390437822,3.1423434753227988,HF_SYS_MUF_UP,yes
BEAUTY,B^{+},B-,JUNCTIONS,c7,0.089009903117011444,8.6170816476343752,0.0076700560260731313,S2_pdf,5.1271788005309675,3.6812206452007468,5.1271788005309675,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,JUNCTIONS,c7,0.089009903117011444,8.6170816476343752,0.0076700560260731313,S3_pthat,5.8413689948111536,2.0742173407228082,5.8413689948111536,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c7,0.089009903117011444,8.6170816476343752,0.0076700560260731313,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c8,0.086918762732636906,8.1958918022983802,0.0071237677494633677,S1a_mur,2.9239225081707474,3.1636890250694925,3.1636890250694925,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c8,0.086918762732636906,8.1958918022983802,0.0071237677494633677,S1b_muf,4.1194359193201544,2.5338007657943633,4.1194359193201544,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c8,0.086918762732636906,8.1958918022983802,0.0071237677494633677,S2_pdf,0.33725430292281361,2.7632726176961766,2.7632726176961766,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c8,0.086918762732636906,8.1958918022983802,0.0071237677494633677,S3_pthat,6.3398708105332506,2.0056232382515935,6.3398708105332506,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c8,0.086918762732636906,8.1958918022983802,0.0071237677494633677,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c9,0.08332651080104328,7.0509177713917577,0.0058752837583514331,S1a_mur,2.845445919011881,2.4542977383662379,2.845445919011881,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c9,0.08332651080104328,7.0509177713917577,0.0058752837583514331,S1b_muf,4.8487440072987296,3.6070879691350686,4.8487440072987296,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c9,0.08332651080104328,7.0509177713917577,0.0058752837583514331,S2_pdf,4.0300369794371331,2.3349985869254613,4.0300369794371331,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c9,0.08332651080104328,7.0509177713917577,0.0058752837583514331,S3_pthat,4.2554154312583155,2.5269826495007894,4.2554154312583155,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c9,0.08332651080104328,7.0509177713917577,0.0058752837583514331,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c10,0.081193424651951784,8.9784942814920523,0.0072899469893230491,S1a_mur,2.7303631513896631,2.5668981047885366,2.7303631513896631,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c10,0.081193424651951784,8.9784942814920523,0.0072899469893230491,S1b_muf,2.5756083832110122,2.9357930549871627,2.9357930549871627,HF_SYS_MUF_UP,yes
BEAUTY,B^{+},B-,JUNCTIONS,c10,0.081193424651951784,8.9784942814920523,0.0072899469893230491,S2_pdf,4.362945234958298,1.7975141022418442,4.362945234958298,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,JUNCTIONS,c10,0.081193424651951784,8.9784942814920523,0.0072899469893230491,S3_pthat,7.3568461653804933,1.6024262831067084,7.3568461653804933,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c10,0.081193424651951784,8.9784942814920523,0.0072899469893230491,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,c11,0.080344134832149902,11.805136335231245,0.0094847346542973106,S1a_mur,2.4620774575300319,2.6728055372031907,2.6728055372031907,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,c11,0.080344134832149902,11.805136335231245,0.0094847346542973106,S1b_muf,9.7894702385951717,3.8554944483591447,9.7894702385951717,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,c11,0.080344134832149902,11.805136335231245,0.0094847346542973106,S2_pdf,3.3007198816567764,1.7449795644045696,3.3007198816567764,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,c11,0.080344134832149902,11.805136335231245,0.0094847346542973106,S3_pthat,6.0318841916396524,1.7783738631981327,6.0318841916396524,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,c11,0.080344134832149902,11.805136335231245,0.0094847346542973106,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,JUNCTIONS,MB,0.087303304608714799,4.6037780162440045,0.0040192503450305504,S1a_mur,1.307172292995741,1.0097442396209049,1.307172292995741,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,JUNCTIONS,MB,0.087303304608714799,4.6037780162440045,0.0040192503450305504,S1b_muf,1.2615735409118296,1.1212955024098314,1.2615735409118296,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,JUNCTIONS,MB,0.087303304608714799,4.6037780162440045,0.0040192503450305504,S2_pdf,1.1688041057416565,0.77346782865914265,1.1688041057416565,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,JUNCTIONS,MB,0.087303304608714799,4.6037780162440045,0.0040192503450305504,S3_pthat,4.2301896907995777,0.64140146000571652,4.2301896907995777,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,JUNCTIONS,MB,0.087303304608714799,4.6037780162440045,0.0040192503450305504,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c1,0.11399176954732512,10.129095873505438,0.011546335625353938,S1a_mur,7.0660974729242003,5.8975723061709289,7.0660974729242003,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,MONASH,c1,0.11399176954732512,10.129095873505438,0.011546335625353938,S1b_muf,6.2677942238267335,4.0432943190451578,6.2677942238267335,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,MONASH,c1,0.11399176954732512,10.129095873505438,0.011546335625353938,S2_pdf,1.0200469314079603,2.6000588081416387,2.6000588081416387,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c1,0.11399176954732512,10.129095873505438,0.011546335625353938,S3_pthat,3.6583610108303097,3.1553154129928158,3.6583610108303097,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c1,0.11399176954732512,10.129095873505438,0.011546335625353938,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c2,0.11164207825529189,27.810732261633145,0.03104847947490218,S1a_mur,5.1700235564492658,4.9826667840979288,5.1700235564492658,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,MONASH,c2,0.11164207825529189,27.810732261633145,0.03104847947490218,S1b_muf,23.745457052571055,6.9718209046455151,23.745457052571055,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,MONASH,c2,0.11164207825529189,27.810732261633145,0.03104847947490218,S2_pdf,2.5133191611605472,4.3193080836014364,4.3193080836014364,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c2,0.11164207825529189,27.810732261633145,0.03104847947490218,S3_pthat,13.522609020396391,7.8516693978612322,13.522609020396391,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,MONASH,c2,0.11164207825529189,27.810732261633145,0.03104847947490218,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c3,0.11503522048991634,12.595959230335911,0.014489789473436885,S1a_mur,5.3150856440982688,2.882103593916773,5.3150856440982688,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,MONASH,c3,0.11503522048991634,12.595959230335911,0.014489789473436885,S1b_muf,0.99293110844818766,2.3697307069101665,2.3697307069101665,HF_SYS_MUF_UP,yes
BEAUTY,B^{+},B-,MONASH,c3,0.11503522048991634,12.595959230335911,0.014489789473436885,S2_pdf,10.93645881366087,3.3707824044679668,10.93645881366087,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,MONASH,c3,0.11503522048991634,12.595959230335911,0.014489789473436885,S3_pthat,3.2866277771120367,2.1678944468486803,3.2866277771120367,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c3,0.11503522048991634,12.595959230335911,0.014489789473436885,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c4,0.11535148398548642,8.9728790861647845,0.010350349182114431,S1a_mur,4.1789527268612607,3.9448310387762118,4.1789527268612607,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c4,0.11535148398548642,8.9728790861647845,0.010350349182114431,S1b_muf,3.8659961982348743,3.1883323468432723,3.8659961982348743,HF_SYS_MUF_DOWN,yes
BEAUTY,B^{+},B-,MONASH,c4,0.11535148398548642,8.9728790861647845,0.010350349182114431,S2_pdf,5.167236501470903,3.6055845001668931,5.167236501470903,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,MONASH,c4,0.11535148398548642,8.9728790861647845,0.010350349182114431,S3_pthat,6.0289783661462035,4.5099297190067951,6.0289783661462035,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c4,0.11535148398548642,8.9728790861647845,0.010350349182114431,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c5,0.11514554275318374,7.3603117773216633,0.0084750709443235338,S1a_mur,2.2749098090849253,3.8767729441907295,3.8767729441907295,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c5,0.11514554275318374,7.3603117773216633,0.0084750709443235338,S1b_muf,2.2688305464121203,3.0243022352007816,3.0243022352007816,HF_SYS_MUF_DOWN,yes
BEAUTY,B^{+},B-,MONASH,c5,0.11514554275318374,7.3603117773216633,0.0084750709443235338,S2_pdf,3.3154064516129007,2.4049974502351597,3.3154064516129007,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,MONASH,c5,0.11514554275318374,7.3603117773216633,0.0084750709443235338,S3_pthat,5.3059307439104675,2.9600829873292529,5.3059307439104675,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,MONASH,c5,0.11514554275318374,7.3603117773216633,0.0084750709443235338,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c6,0.11752465720471494,10.197681353988573,0.011984790054104204,S1a_mur,7.3921995701565875,2.874433743998436,7.3921995701565875,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c6,0.11752465720471494,10.197681353988573,0.011984790054104204,S1b_muf,5.2094113192099085,4.2468016830546995,5.2094113192099085,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,MONASH,c6,0.11752465720471494,10.197681353988573,0.011984790054104204,S2_pdf,0.31852277146658348,3.1381303109925485,3.1381303109925485,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c6,0.11752465720471494,10.197681353988573,0.011984790054104204,S3_pthat,4.7127618462798102,2.933763466465324,4.7127618462798102,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,MONASH,c6,0.11752465720471494,10.197681353988573,0.011984790054104204,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c7,0.11567696878496739,7.2830100226778356,0.0084247652305390868,S1a_mur,2.3124471647765064,2.7928215593542856,2.7928215593542856,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c7,0.11567696878496739,7.2830100226778356,0.0084247652305390868,S1b_muf,4.9179787858572288,2.263927214223163,4.9179787858572288,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,MONASH,c7,0.11567696878496739,7.2830100226778356,0.0084247652305390868,S2_pdf,0.931932454969985,3.4622912763818885,3.4622912763818885,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c7,0.11567696878496739,7.2830100226778356,0.0084247652305390868,S3_pthat,4.5886672781854605,1.8070733286850071,4.5886672781854605,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c7,0.11567696878496739,7.2830100226778356,0.0084247652305390868,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c8,0.11529892949765216,4.9965433672865878,0.0057609610143673782,S1a_mur,3.0954931827190251,1.9076894906492166,3.0954931827190251,HF_SYS_MUR_UP,no
BEAUTY,B^{+},B-,MONASH,c8,0.11529892949765216,4.9965433672865878,0.0057609610143673782,S1b_muf,3.2836996135553269,2.5459862940688023,3.2836996135553269,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,MONASH,c8,0.11529892949765216,4.9965433672865878,0.0057609610143673782,S2_pdf,1.0485175386444368,2.5848007433615905,2.5848007433615905,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c8,0.11529892949765216,4.9965433672865878,0.0057609610143673782,S3_pthat,2.1449206103845024,2.0876857847494339,2.1449206103845024,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c8,0.11529892949765216,4.9965433672865878,0.0057609610143673782,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c9,0.11645998613571597,6.6195109302139992,0.0077090815115794268,S1a_mur,1.8813209656084959,1.8128649176102327,1.8813209656084959,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c9,0.11645998613571597,6.6195109302139992,0.0077090815115794268,S1b_muf,5.2627398809524077,1.2001326268078927,5.2627398809524077,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,MONASH,c9,0.11645998613571597,6.6195109302139992,0.0077090815115794268,S2_pdf,1.5773539021164265,1.5689442805815217,1.5773539021164265,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c9,0.11645998613571597,6.6195109302139992,0.0077090815115794268,S3_pthat,3.5471291666666942,2.6864076862951314,3.5471291666666942,HF_SYS_PTHAT_1,no
BEAUTY,B^{+},B-,MONASH,c9,0.11645998613571597,6.6195109302139992,0.0077090815115794268,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c10,0.11658962869702681,4.7048115431253441,0.0054853223090246964,S1a_mur,3.0668497163830417,1.754693819287793,3.0668497163830417,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c10,0.11658962869702681,4.7048115431253441,0.0054853223090246964,S1b_muf,1.7485506385173002,1.9865405561950678,1.9865405561950678,HF_SYS_MUF_UP,no
BEAUTY,B^{+},B-,MONASH,c10,0.11658962869702681,4.7048115431253441,0.0054853223090246964,S2_pdf,0.047713246579909455,1.7951092410764471,1.7951092410764471,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,MONASH,c10,0.11658962869702681,4.7048115431253441,0.0054853223090246964,S3_pthat,2.3581611277944665,1.4240205948211606,2.3581611277944665,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c10,0.11658962869702681,4.7048115431253441,0.0054853223090246964,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,c11,0.11801730601657649,5.5023288350970416,0.0064937002593548039,S1a_mur,0.58915598063120966,1.7753807939088821,1.7753807939088821,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,c11,0.11801730601657649,5.5023288350970416,0.0064937002593548039,S1b_muf,3.5026167965932826,2.2677117433882126,3.5026167965932826,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,MONASH,c11,0.11801730601657649,5.5023288350970416,0.0064937002593548039,S2_pdf,0.66456864933548521,1.6735030839585001,1.6735030839585001,HF_SYS_PDF_CTEQ6L1,yes
BEAUTY,B^{+},B-,MONASH,c11,0.11801730601657649,5.5023288350970416,0.0064937002593548039,S3_pthat,3.8542601394278568,1.6078518184326489,3.8542601394278568,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,c11,0.11801730601657649,5.5023288350970416,0.0064937002593548039,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},B-,MONASH,MB,0.11625153352728805,3.7698517714682809,0.0043825104960375115,S1a_mur,1.4507623909255061,0.88727305492234443,1.4507623909255061,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},B-,MONASH,MB,0.11625153352728805,3.7698517714682809,0.0043825104960375115,S1b_muf,2.0649478372038619,0.63931778008892637,2.0649478372038619,HF_SYS_MUF_DOWN,no
BEAUTY,B^{+},B-,MONASH,MB,0.11625153352728805,3.7698517714682809,0.0043825104960375115,S2_pdf,0.098522164665605705,0.50894271789568057,0.50894271789568057,HF_SYS_PDF_CTEQ6L1,no
BEAUTY,B^{+},B-,MONASH,MB,0.11625153352728805,3.7698517714682809,0.0043825104960375115,S3_pthat,2.7539133253330061,0.61795170791141785,2.7539133253330061,HF_SYS_PTHAT_4,no
BEAUTY,B^{+},B-,MONASH,MB,0.11625153352728805,3.7698517714682809,0.0043825104960375115,S5_class_migration,0,0,0,,no
BEAUTY,B^{+},Lambda_b,CLOSEPACKING,c1,0.023007856341189677,41.611490161173521,0.0095739118777110818,S1a_mur,2.9235390243902319,14.250685632513711,14.250685632513711,HF_SYS_MUR_DOWN,no
BEAUTY,B^{+},Lambda_b,CLOSEPACKING,c1,0.023007856341189677,41.611490161173521,0.0095739118777110818,S1b_muf,8.5169009756097722,10.109369005683211,10.109369005683211,HF_SYS_MUF_UP,yes
